750, 1, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 600, [((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, -1), (-1, -1, -1)), ((-1, 0, -1), (0, -1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
400, 300, [((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, -1), (-1, -1, -1)), ((-1, 0, -1), (0, -1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0)), ((0, 1, 1), (-1, -1, -1))]
400, 300, [((-2, -1, -1), (1, 0, 0)), ((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0))]
400, 300, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, -1, -1), (-1, 1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, 1)), ((1, 0, 1), (-1, 1, -1))]
400, 300, [((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
400, 300, [((-2, -1, -1), (1, 0, 0)), ((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, 1))]
400, 300, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, 1)), ((1, 0, 1), (-1, 1, -1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 0, -1), (0, 0, 1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, -1), (0, 0, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, -1), (-1, -1, 1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
400, 300, [((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, 1)), ((1, 0, 1), (-1, -1, -1))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (-1, -1, -1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 0, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, 1))]
400, 300, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, -1, -1), (1, -1, 1)), ((-2, -1, -1), (1, 0, 0)), ((-1, 0, -1), (-1, -1, -1)), ((-1, 0, -1), (0, -1, 0)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, -1), (-1, 1, 1)), ((-1, 0, -1), (0, 0, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, -1), (-1, 1, 1)), ((-1, 0, -1), (0, 0, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, -1), (0, -1, 0)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
400, 300, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, 0, 1)), ((0, 0, 0), (1, 1, 1)), ((1, 1, 0), (-1, -1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0))]
400, 300, [((-2, 0, 0), (0, -1, 0)), ((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, -1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
400, 300, [((-2, -2, 0), (1, 1, -1)), ((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((-1, 0, 1), (0, 0, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, 0, 1)), ((0, 0, 0), (1, -1, 1))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0))]
400, 300, [((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1)), ((0, 1, -1), (-1, -1, 1)), ((0, 1, -1), (0, -1, 0))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1)), ((0, 1, -1), (0, -1, 0))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, -1)), ((1, 0, -1), (-1, 1, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, -1, -1), (-1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0))]
400, 300, [((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, -1, -1), (1, -1, 1)), ((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, -1, 1), (0, 0, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, -1), (0, 0, 1)), ((-1, 0, -1), (1, -1, 1)), ((-1, 0, -1), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 1, 0), (0, -1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 0, -1), (-1, -1, 1)), ((-1, 1, 0), (-1, -1, 1)), ((-1, 1, 0), (0, -1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, -1, 1), (-1, 1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, -1, -1))]
400, 300, [((-2, -1, -1), (1, -1, 1)), ((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (0, -1, 0)), ((-1, -1, 0), (1, -1, -1)), ((-1, -1, 0), (1, 0, 0)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, -1))]
400, 300, [((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, 1), (1, -1, -1)), ((-1, 0, 1), (1, 0, 0)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, -1, -1), (-1, 1, 1)), ((0, -1, -1), (0, 1, 0)), ((0, 0, 0), (0, 0, -1)), ((0, 0, 0), (1, 1, -1))]
400, 300, [((-2, -1, -1), (1, 0, 0)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, 1)), ((0, -1, 1), (-1, 0, 0)), ((0, -1, 1), (-1, 1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, -1, -1)), ((-1, 1, 0), (1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-2, -1, -1), (1, 1, 1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
400, 300, [((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, 0, -1), (0, -1, 0)), ((-1, 0, -1), (1, -1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, -1))]
400, 300, [((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, 0, -1), (0, 0, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, -1, -1), (0, 1, 0)), ((0, -1, -1), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, 0, -1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 0, 0)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, 1)), ((1, 0, 1), (-1, -1, -1))]
400, 300, [((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0)), ((0, 0, 0), (1, 1, -1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (-1, 1, 1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, -1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1))]
400, 300, [((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (0, 0, -1)), ((-1, 0, 1), (1, -1, -1)), ((-1, 0, 1), (1, 1, -1)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 0, 1))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 0, 0), (0, 1, 0))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, 1, 0), (1, -1, 1)), ((-1, 1, 0), (1, 0, 0)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1))]
400, 300, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 1, -1), (-1, -1, 1)), ((0, 1, -1), (0, -1, 0))]
400, 300, [((-2, 0, 0), (1, -1, -1)), ((-2, 0, 0), (1, 0, 0)), ((-1, 0, 1), (-1, 1, -1)), ((-1, 0, 1), (0, 0, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (-1, 1, 1))]
400, 30, [((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, 1)), ((0, 1, 1), (-1, -1, -1))]
400, 5, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, -1, 1), (-1, 1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (-1, 1, -1)), ((0, 0, 0), (0, 1, 0))]
400, 5, [((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (1, 1, -1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0)), ((0, 0, 0), (0, 0, 1))]
400, 5, [((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (-1, 0, 0)), ((-1, -1, 0), (-1, 1, -1)), ((-1, -1, 0), (0, 1, 0)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (-1, -1, 1)), ((0, 0, 0), (-1, 0, 0))]
400, 5, [((-2, -1, -1), (1, -1, 1)), ((-1, -1, 0), (-1, -1, -1)), ((-1, -1, 0), (0, -1, 0)), ((-1, -1, 0), (1, -1, -1)), ((-1, -1, 0), (1, 0, 0)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, 1))]
400, 5, [((-1, -1, 0), (0, 0, -1)), ((-1, -1, 0), (0, 1, 0)), ((-1, -1, 0), (1, 1, -1)), ((-1, -1, 0), (1, 1, 1)), ((0, 0, 0), (-1, -1, -1)), ((0, 0, 0), (0, -1, 0)), ((0, 0, 0), (1, -1, -1))]
